,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec
0,1,One Back Task,L,0.0,3.0,,0.0
1,1,One Back Task,A,487.0,3.0,3.0,2.016499999999951
2,1,One Back Task,E,222.0,3.0,3.0,4.066500000000019
3,1,One Back Task,E,189.0,4.0,4.0,6.099499999999921
4,1,One Back Task,E,74.0,4.0,4.0,8.132499999999936
5,1,One Back Task,O,417.0,3.0,3.0,10.198999999999955
6,1,One Back Task,A,464.0,4.0,4.0,12.21550000000002
7,1,One Back Task,A,0.0,4.0,,14.316500000000019
8,1,One Back Task,H,785.0,3.0,3.0,16.46550000000002
9,1,One Back Task,J,477.0,3.0,3.0,18.531999999999925
10,1,One Back Task,D,358.0,3.0,3.0,20.698999999999955
11,1,One Back Task,B,302.0,3.0,3.0,22.680999999999926
12,1,One Back Task,L,138.0,3.0,4.0,24.749000000000024
13,1,One Back Task,V,427.0,3.0,3.0,26.814499999999953
14,1,One Back Task,V,343.0,4.0,3.0,28.879999999999995
15,1,One Back Task,N,697.0,3.0,3.0,30.931500000000028
16,1,One Back Task,V,666.0,3.0,3.0,32.99599999999998
17,1,One Back Task,L,763.0,3.0,3.0,35.063999999999965
18,1,One Back Task,A,166.0,3.0,3.0,37.11349999999993
19,1,One Back Task,E,116.0,3.0,3.0,39.16300000000001
20,1,One Back Task,J,35.0,3.0,3.0,41.24649999999997
21,1,One Back Task,S,5.0,3.0,3.0,43.313499999999976
22,2,Three Back Task,P,0.0,3.0,,60.394000000000005
23,2,Three Back Task,F,0.0,3.0,,62.54399999999998
24,2,Three Back Task,Q,0.0,3.0,,64.70999999999992
25,2,Three Back Task,C,171.0,3.0,4.0,66.8415
26,2,Three Back Task,N,235.0,3.0,3.0,68.9085
27,2,Three Back Task,P,338.0,3.0,3.0,70.97500000000002
28,2,Three Back Task,C,0.0,4.0,,73.05849999999998
29,2,Three Back Task,N,678.0,3.0,3.0,75.17499999999995
30,2,Three Back Task,P,576.0,4.0,3.0,77.24199999999996
31,2,Three Back Task,C,529.0,4.0,3.0,79.30799999999999
32,2,Three Back Task,N,0.0,4.0,,81.37400000000002
33,2,Three Back Task,V,904.0,3.0,3.0,83.52449999999999
34,2,Three Back Task,Q,699.0,3.0,3.0,85.59050000000002
35,2,Three Back Task,M,475.0,3.0,3.0,87.65699999999993
36,2,Three Back Task,H,0.0,3.0,,89.72299999999996
37,2,Three Back Task,Q,484.0,4.0,3.0,91.89049999999997
38,2,Three Back Task,X,575.0,3.0,3.0,93.97249999999997
39,2,Three Back Task,N,1033.0,3.0,3.0,96.03999999999996
40,2,Three Back Task,Z,543.0,3.0,3.0,98.10500000000002
41,2,Three Back Task,F,1413.0,3.0,4.0,100.154
42,2,Three Back Task,C,0.0,3.0,,102.18700000000001
43,2,Three Back Task,H,833.0,3.0,3.0,104.23649999999998
44,3,Three Back Task,D,0.0,3.0,,121.31899999999996
45,3,Three Back Task,X,0.0,3.0,,123.43549999999993
46,3,Three Back Task,M,0.0,3.0,,125.56799999999998
47,3,Three Back Task,I,1288.0,3.0,3.0,127.71899999999994
48,3,Three Back Task,X,593.0,3.0,4.0,129.784
49,3,Three Back Task,M,4.0,4.0,4.0,131.83349999999996
50,3,Three Back Task,P,0.0,3.0,,133.89999999999998
51,3,Three Back Task,S,0.0,3.0,,136.04949999999997
52,3,Three Back Task,A,0.0,3.0,,138.18349999999998
53,3,Three Back Task,N,536.0,3.0,4.0,140.28300000000002
54,3,Three Back Task,W,361.0,3.0,3.0,142.33299999999997
55,3,Three Back Task,V,229.0,3.0,3.0,144.38149999999996
56,3,Three Back Task,A,0.0,3.0,,146.43150000000003
57,3,Three Back Task,W,0.0,4.0,,148.5475
58,3,Three Back Task,B,0.0,3.0,,150.69849999999997
59,3,Three Back Task,A,382.0,4.0,3.0,152.81499999999994
60,3,Three Back Task,Y,1087.0,3.0,4.0,154.86349999999993
61,3,Three Back Task,B,733.0,4.0,4.0,156.914
62,3,Three Back Task,A,0.0,4.0,,158.98000000000002
63,3,Three Back Task,R,0.0,3.0,,161.04899999999998
64,3,Three Back Task,P,0.0,3.0,,163.09550000000002
65,3,Three Back Task,C,326.0,3.0,3.0,165.14549999999997
66,4,One Back Task,V,0.0,3.0,,182.22849999999994
67,4,One Back Task,I,383.0,3.0,3.0,184.37749999999994
68,4,One Back Task,Q,0.0,3.0,,186.44299999999998
69,4,One Back Task,H,366.0,3.0,3.0,188.5775
70,4,One Back Task,C,688.0,3.0,3.0,190.49400000000003
71,4,One Back Task,N,28.0,3.0,3.0,192.55849999999998
72,4,One Back Task,V,372.0,3.0,3.0,194.60899999999992
73,4,One Back Task,Y,193.0,3.0,3.0,196.6585
74,4,One Back Task,Y,240.0,4.0,4.0,198.692
75,4,One Back Task,K,582.0,3.0,3.0,200.74149999999997
76,4,One Back Task,K,111.0,4.0,4.0,202.77499999999998
77,4,One Back Task,I,393.0,3.0,3.0,204.82449999999994
78,4,One Back Task,I,78.0,4.0,4.0,206.85799999999995
79,4,One Back Task,O,144.0,3.0,3.0,208.89
80,4,One Back Task,E,288.0,3.0,3.0,210.92449999999997
81,4,One Back Task,D,223.0,3.0,3.0,212.97399999999993
82,4,One Back Task,V,286.0,3.0,3.0,215.00749999999994
83,4,One Back Task,V,377.0,4.0,4.0,217.039
84,4,One Back Task,N,36.0,3.0,3.0,219.039
85,4,One Back Task,N,449.0,4.0,4.0,221.08949999999993
86,4,One Back Task,D,526.0,3.0,3.0,223.15499999999997
87,4,One Back Task,W,164.0,3.0,3.0,225.20550000000003
88,5,Three Back Task,C,0.0,3.0,,242.28750000000002
89,5,Three Back Task,B,0.0,3.0,,244.43650000000002
90,5,Three Back Task,Q,0.0,3.0,,246.60299999999995
91,5,Three Back Task,Y,464.0,3.0,3.0,248.75249999999994
92,5,Three Back Task,R,863.0,3.0,3.0,250.78449999999998
93,5,Three Back Task,I,200.0,3.0,3.0,252.83550000000002
94,5,Three Back Task,Y,426.0,4.0,4.0,254.90049999999997
95,5,Three Back Task,N,169.0,3.0,3.0,256.951
96,5,Three Back Task,Y,1379.0,3.0,3.0,258.9839999999999
97,5,Three Back Task,X,890.0,3.0,3.0,261.034
98,5,Three Back Task,F,631.0,3.0,3.0,263.08449999999993
99,5,Three Back Task,U,0.0,3.0,,265.15049999999997
100,5,Three Back Task,H,323.0,4.0,3.0,267.2835
101,5,Three Back Task,U,358.0,3.0,3.0,269.3655
102,5,Three Back Task,U,381.0,3.0,4.0,271.4504999999999
103,5,Three Back Task,H,0.0,4.0,,273.53149999999994
104,5,Three Back Task,W,763.0,3.0,3.0,275.7165
105,5,Three Back Task,U,531.0,4.0,3.0,277.78099999999995
106,5,Three Back Task,H,706.0,4.0,3.0,279.84849999999994
107,5,Three Back Task,F,411.0,3.0,3.0,281.9309999999999
108,5,Three Back Task,I,500.0,3.0,3.0,284.0145
109,5,Three Back Task,V,955.0,3.0,3.0,286.081
110,6,One Back Task,U,0.0,3.0,,303.17949999999996
111,6,One Back Task,R,492.0,3.0,3.0,305.312
112,6,One Back Task,O,41.0,3.0,3.0,307.461
113,6,One Back Task,P,30.0,3.0,3.0,309.54449999999997
114,6,One Back Task,P,231.0,4.0,4.0,311.62799999999993
115,6,One Back Task,P,495.0,4.0,4.0,313.6935
116,6,One Back Task,U,585.0,3.0,3.0,315.7605
117,6,One Back Task,Z,47.0,3.0,3.0,317.827
118,6,One Back Task,U,308.0,3.0,3.0,319.90999999999997
119,6,One Back Task,M,377.0,3.0,3.0,321.99299999999994
120,6,One Back Task,M,439.0,4.0,3.0,324.0754999999999
121,6,One Back Task,W,190.0,3.0,3.0,326.17499999999995
122,6,One Back Task,I,71.0,3.0,3.0,328.2595
123,6,One Back Task,F,36.0,3.0,3.0,330.32499999999993
124,6,One Back Task,M,0.0,3.0,,332.39149999999995
125,6,One Back Task,A,15.0,3.0,3.0,334.557
126,6,One Back Task,G,403.0,3.0,3.0,336.6245
127,6,One Back Task,G,256.0,4.0,4.0,338.6735
128,6,One Back Task,R,1350.0,3.0,3.0,340.7415
129,6,One Back Task,Q,360.0,3.0,3.0,342.807
130,6,One Back Task,R,291.0,4.0,3.0,344.889
131,6,One Back Task,Q,113.0,3.0,3.0,346.9565
132,7,One Back Task,S,0.0,3.0,,364.053
133,7,One Back Task,R,406.0,3.0,3.0,366.16999999999996
134,7,One Back Task,V,376.0,3.0,3.0,368.23649999999986
135,7,One Back Task,V,308.0,4.0,4.0,370.2869999999999
136,7,One Back Task,O,155.0,3.0,3.0,372.3369999999999
137,7,One Back Task,A,738.0,3.0,3.0,374.4035
138,7,One Back Task,C,50.0,3.0,3.0,376.46899999999994
139,7,One Back Task,N,0.0,3.0,,378.53599999999994
140,7,One Back Task,Y,0.0,3.0,,380.65199999999993
141,7,One Back Task,V,41.0,3.0,3.0,382.78449999999987
142,7,One Back Task,V,160.0,4.0,4.0,384.83399999999995
143,7,One Back Task,J,35.0,3.0,3.0,386.8839999999999
144,7,One Back Task,U,0.0,3.0,,388.93500000000006
145,7,One Back Task,U,420.0,4.0,4.0,391.08299999999997
146,7,One Back Task,U,86.0,4.0,4.0,393.15250000000003
147,7,One Back Task,Y,127.0,3.0,3.0,395.216
148,7,One Back Task,Y,0.0,4.0,,397.26699999999994
149,7,One Back Task,J,616.0,3.0,3.0,399.41549999999995
150,7,One Back Task,I,111.0,3.0,3.0,401.48300000000006
151,7,One Back Task,S,498.0,3.0,3.0,403.515
152,7,One Back Task,U,251.0,3.0,3.0,405.66549999999995
153,7,One Back Task,P,8.0,3.0,3.0,407.698
154,8,Three Back Task,L,0.0,3.0,,424.7789999999999
155,8,Three Back Task,A,0.0,3.0,,426.89549999999997
156,8,Three Back Task,P,0.0,3.0,,429.04650000000004
157,8,Three Back Task,L,843.0,4.0,4.0,431.18050000000005
158,8,Three Back Task,A,823.0,4.0,4.0,433.2109999999999
159,8,Three Back Task,N,446.0,3.0,3.0,435.26149999999996
160,8,Three Back Task,W,1105.0,3.0,3.0,437.32849999999996
161,8,Three Back Task,C,0.0,3.0,,439.3939999999999
162,8,Three Back Task,L,786.0,3.0,3.0,441.544
163,8,Three Back Task,W,882.0,4.0,4.0,443.59399999999994
164,8,Three Back Task,U,266.0,3.0,3.0,445.6435
165,8,Three Back Task,S,1089.0,3.0,4.0,447.69299999999987
166,8,Three Back Task,W,1230.0,4.0,4.0,449.7264999999999
167,8,Three Back Task,Y,0.0,3.0,,451.77650000000006
168,8,Three Back Task,F,226.0,3.0,3.0,453.90949999999987
169,8,Three Back Task,L,685.0,3.0,3.0,455.95899999999995
170,8,Three Back Task,Y,259.0,4.0,4.0,458.0255000000001
171,8,Three Back Task,U,325.0,3.0,3.0,460.0925000000001
172,8,Three Back Task,L,1075.0,3.0,4.0,462.1584999999999
173,8,Three Back Task,I,0.0,3.0,,464.20950000000005
174,8,Three Back Task,B,0.0,3.0,,466.3404999999999
175,8,Three Back Task,T,243.0,3.0,3.0,468.4905
176,10,Three Back Task,E,0.0,3.0,,500.4035
177,10,Three Back Task,G,0.0,3.0,,502.53599999999994
178,10,Three Back Task,S,0.0,3.0,,504.68600000000004
179,10,Three Back Task,J,1344.0,3.0,3.0,506.8190000000001
180,10,Three Back Task,Z,328.0,3.0,3.0,508.86800000000005
181,10,Three Back Task,Q,444.0,3.0,3.0,510.9174999999999
182,10,Three Back Task,W,818.0,3.0,3.0,512.9675000000001
183,10,Three Back Task,K,673.0,3.0,3.0,515.0185
184,10,Three Back Task,Q,403.0,3.0,4.0,517.084
185,10,Three Back Task,S,279.0,3.0,3.0,519.1175
186,10,Three Back Task,M,958.0,3.0,3.0,521.1664999999999
187,10,Three Back Task,Q,303.0,3.0,4.0,523.2495
188,10,Three Back Task,S,114.0,4.0,3.0,525.3335000000001
189,10,Three Back Task,F,165.0,4.0,3.0,527.416
190,10,Three Back Task,Q,414.0,4.0,4.0,529.484
191,10,Three Back Task,X,0.0,3.0,,531.5649999999999
192,10,Three Back Task,F,548.0,4.0,4.0,533.7154999999999
193,10,Three Back Task,K,731.0,3.0,3.0,535.7824999999999
194,10,Three Back Task,X,585.0,3.0,4.0,537.8655
195,10,Three Back Task,K,30.0,3.0,3.0,539.9474999999999
196,10,Three Back Task,R,1173.0,3.0,3.0,542.0475
197,10,Three Back Task,X,547.0,4.0,4.0,544.1149999999999
198,11,One Back Task,B,0.0,3.0,,561.2275000000001
199,11,One Back Task,B,299.0,4.0,4.0,563.3455
200,11,One Back Task,V,334.0,3.0,3.0,565.4295000000001
201,11,One Back Task,P,705.0,3.0,3.0,567.5124999999999
202,11,One Back Task,P,67.0,4.0,4.0,569.5939999999999
203,11,One Back Task,Q,925.0,3.0,3.0,571.661
204,11,One Back Task,E,767.0,3.0,3.0,573.7264999999999
205,11,One Back Task,E,0.0,4.0,,575.8104999999999
206,11,One Back Task,M,0.0,3.0,,577.9595
207,11,One Back Task,M,135.0,4.0,4.0,580.11
208,11,One Back Task,M,0.0,4.0,,582.176
209,11,One Back Task,T,30.0,3.0,3.0,584.3249999999999
210,11,One Back Task,E,720.0,3.0,3.0,586.3919999999999
211,11,One Back Task,R,250.0,3.0,3.0,588.458
212,11,One Back Task,X,71.0,3.0,3.0,590.5255000000001
213,11,One Back Task,E,607.0,3.0,3.0,592.6080000000001
214,11,One Back Task,L,0.0,3.0,,594.6745
215,11,One Back Task,B,479.0,3.0,3.0,596.823
216,11,One Back Task,R,455.0,3.0,3.0,598.956
217,11,One Back Task,W,465.0,3.0,3.0,601.0400000000001
218,11,One Back Task,W,210.0,4.0,4.0,603.1729999999999
219,11,One Back Task,I,487.0,3.0,3.0,605.2385
220,12,One Back Task,I,0.0,3.0,,622.371
221,12,One Back Task,T,781.0,3.0,3.0,624.5545000000001
222,12,One Back Task,H,89.0,3.0,3.0,626.638
223,12,One Back Task,H,54.0,4.0,4.0,628.7195
224,12,One Back Task,Y,1043.0,3.0,3.0,630.7875
225,12,One Back Task,G,277.0,3.0,3.0,632.8514999999999
226,12,One Back Task,G,114.0,4.0,4.0,634.9029999999999
227,12,One Back Task,G,491.0,4.0,4.0,636.9689999999999
228,12,One Back Task,Y,279.0,3.0,3.0,639.102
229,12,One Back Task,W,436.0,3.0,3.0,641.1519999999999
230,12,One Back Task,W,455.0,4.0,4.0,643.217
231,12,One Back Task,U,895.0,3.0,3.0,645.302
232,12,One Back Task,A,141.0,3.0,3.0,647.3670000000001
233,12,One Back Task,U,218.0,3.0,3.0,649.4164999999999
234,12,One Back Task,R,417.0,3.0,3.0,651.4844999999999
235,12,One Back Task,W,574.0,3.0,3.0,653.551
236,12,One Back Task,P,158.0,3.0,3.0,655.6175
237,12,One Back Task,Q,247.0,3.0,3.0,657.6825
238,12,One Back Task,C,0.0,3.0,,659.7495
239,12,One Back Task,A,55.0,3.0,3.0,661.882
240,12,One Back Task,A,85.0,4.0,4.0,663.948
241,12,One Back Task,L,329.0,3.0,3.0,666.0165000000001
242,13,Three Back Task,A,0.0,3.0,,683.112
243,13,Three Back Task,H,0.0,3.0,,685.1954999999999
244,13,Three Back Task,U,0.0,3.0,,687.3465
245,13,Three Back Task,J,685.0,3.0,3.0,689.4785
246,13,Three Back Task,V,347.0,3.0,3.0,691.5110000000001
247,13,Three Back Task,N,107.0,3.0,3.0,693.5780000000001
248,13,Three Back Task,J,434.0,3.0,4.0,695.628
249,13,Three Back Task,V,204.0,4.0,4.0,697.6774999999999
250,13,Three Back Task,N,401.0,4.0,4.0,699.7264999999999
251,13,Three Back Task,U,296.0,3.0,3.0,701.7610000000001
252,13,Three Back Task,V,277.0,4.0,4.0,703.7934999999999
253,13,Three Back Task,E,879.0,3.0,3.0,705.8435000000001
254,13,Three Back Task,D,1181.0,3.0,3.0,707.909
255,13,Three Back Task,X,659.0,3.0,3.0,709.977
256,13,Three Back Task,Q,83.0,3.0,3.0,712.0255000000001
257,13,Three Back Task,O,596.0,3.0,3.0,714.0749999999999
258,13,Three Back Task,X,1060.0,4.0,4.0,716.1419999999999
259,13,Three Back Task,N,0.0,3.0,,718.2085000000001
260,13,Three Back Task,O,645.0,4.0,4.0,720.3575
261,13,Three Back Task,P,1457.0,3.0,3.0,722.4245
262,13,Three Back Task,T,476.0,3.0,3.0,724.4899999999999
263,13,Three Back Task,W,564.0,3.0,3.0,726.5400000000001
264,14,Three Back Task,X,0.0,3.0,,743.6045
265,14,Three Back Task,K,0.0,3.0,,745.7040000000001
266,14,Three Back Task,O,0.0,3.0,,747.8380000000001
267,14,Three Back Task,X,800.0,4.0,4.0,749.9535
268,14,Three Back Task,K,210.0,4.0,4.0,751.9864999999999
269,14,Three Back Task,J,488.0,3.0,3.0,754.053
270,14,Three Back Task,M,420.0,3.0,3.0,756.1529999999999
271,14,Three Back Task,G,1019.0,3.0,3.0,758.186
272,14,Three Back Task,Y,284.0,3.0,3.0,760.2195
273,14,Three Back Task,M,675.0,3.0,4.0,762.253
274,14,Three Back Task,K,1083.0,3.0,3.0,764.2855000000001
275,14,Three Back Task,E,895.0,3.0,3.0,766.3345
276,14,Three Back Task,S,1149.0,3.0,3.0,768.3675
277,14,Three Back Task,K,658.0,4.0,4.0,770.4005000000001
278,14,Three Back Task,E,470.0,4.0,4.0,772.4350000000001
279,14,Three Back Task,F,226.0,3.0,3.0,774.4844999999999
280,14,Three Back Task,P,538.0,3.0,3.0,776.5169999999999
281,14,Three Back Task,J,38.0,3.0,3.0,778.533
282,14,Three Back Task,F,475.0,4.0,4.0,780.6
283,14,Three Back Task,N,798.0,3.0,3.0,782.65
284,14,Three Back Task,L,377.0,3.0,3.0,784.7499999999999
285,14,Three Back Task,T,242.0,3.0,3.0,786.832
286,15,One Back Task,V,0.0,3.0,,803.947
287,15,One Back Task,J,195.0,3.0,3.0,806.08
288,15,One Back Task,U,167.0,3.0,3.0,808.1505000000001
289,15,One Back Task,J,285.0,3.0,3.0,810.246
290,15,One Back Task,J,876.0,4.0,4.0,812.3134999999999
291,15,One Back Task,J,169.0,4.0,4.0,814.38
292,15,One Back Task,K,208.0,3.0,3.0,816.478
293,15,One Back Task,K,125.0,3.0,4.0,818.562
294,15,One Back Task,F,67.0,3.0,3.0,820.6274999999999
295,15,One Back Task,F,34.0,4.0,4.0,822.6940000000001
296,15,One Back Task,M,273.0,3.0,3.0,824.7769999999999
297,15,One Back Task,B,615.0,3.0,3.0,826.8604999999999
298,15,One Back Task,O,71.0,3.0,3.0,828.9609999999999
299,15,One Back Task,B,161.0,3.0,3.0,831.0265
300,15,One Back Task,W,295.0,3.0,3.0,833.0935000000001
301,15,One Back Task,Z,70.0,3.0,3.0,835.1940000000001
302,15,One Back Task,Z,364.0,4.0,4.0,837.276
303,15,One Back Task,Y,257.0,3.0,3.0,839.3594999999999
304,15,One Back Task,Z,175.0,3.0,3.0,841.4250000000001
305,15,One Back Task,E,0.0,3.0,,843.4920000000001
306,15,One Back Task,A,5.0,3.0,3.0,845.6915
307,15,One Back Task,A,412.0,4.0,4.0,847.7579999999999
308,16,Three Back Task,J,0.0,3.0,,864.7885
309,16,Three Back Task,O,0.0,3.0,,866.8380000000001
310,16,Three Back Task,X,0.0,3.0,,868.888
311,16,Three Back Task,V,305.0,3.0,3.0,870.9374999999999
312,16,Three Back Task,X,0.0,3.0,,872.9705
313,16,Three Back Task,Y,48.0,3.0,3.0,875.071
314,16,Three Back Task,G,0.0,3.0,,877.1204999999999
315,16,Three Back Task,A,148.0,3.0,3.0,879.254
316,16,Three Back Task,C,911.0,3.0,3.0,880.9875000000001
317,16,Three Back Task,G,404.0,4.0,4.0,883.0369999999999
318,16,Three Back Task,O,816.0,4.0,3.0,885.0869999999999
319,16,Three Back Task,L,889.0,3.0,3.0,887.1194999999999
320,16,Three Back Task,H,718.0,3.0,3.0,889.1684999999999
321,16,Three Back Task,O,775.0,4.0,4.0,891.2364999999999
322,16,Three Back Task,Y,1147.0,3.0,3.0,893.286
323,16,Three Back Task,H,365.0,4.0,4.0,895.3514999999999
324,16,Three Back Task,I,1476.0,3.0,3.0,897.418
325,16,Three Back Task,N,804.0,3.0,3.0,899.5344999999999
326,16,Three Back Task,I,1129.0,3.0,3.0,901.5845
327,16,Three Back Task,D,542.0,3.0,3.0,903.6175
328,16,Three Back Task,N,407.0,4.0,4.0,905.6850000000001
329,16,Three Back Task,W,548.0,3.0,3.0,907.7505
330,17,One Back Task,I,0.0,3.0,,924.8145000000001
331,17,One Back Task,T,1329.0,3.0,3.0,926.9989999999999
332,17,One Back Task,H,387.0,3.0,3.0,929.064
333,17,One Back Task,H,218.0,4.0,4.0,931.1304999999999
334,17,One Back Task,Y,56.0,3.0,3.0,933.198
335,17,One Back Task,G,480.0,3.0,3.0,935.264
336,17,One Back Task,G,385.0,4.0,4.0,937.3134999999999
337,17,One Back Task,G,231.0,4.0,4.0,939.3635
338,17,One Back Task,Y,151.0,3.0,3.0,941.4129999999999
339,17,One Back Task,W,0.0,3.0,,943.446
340,17,One Back Task,W,270.0,4.0,4.0,945.6294999999999
341,17,One Back Task,U,161.0,3.0,3.0,947.696
342,17,One Back Task,A,377.0,3.0,3.0,949.7620000000001
343,17,One Back Task,U,286.0,3.0,3.0,951.7959999999999
344,17,One Back Task,R,613.0,3.0,3.0,953.8614999999999
345,17,One Back Task,W,282.0,3.0,3.0,955.928
346,17,One Back Task,P,444.0,3.0,3.0,957.9599999999999
347,17,One Back Task,Q,224.0,3.0,3.0,960.0759999999999
348,17,One Back Task,C,74.0,3.0,3.0,962.1439999999999
349,17,One Back Task,A,219.0,3.0,3.0,964.1925
