,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec
350,17,One Back Task,A,159.0,4.0,4.0,966.2425
351,17,One Back Task,L,135.0,3.0,3.0,968.2924999999999
352,1,One Back Task,L,0.0,3.0,,1124.005
353,1,One Back Task,Q,0.0,3.0,,1126.1385
354,1,One Back Task,U,318.0,3.0,3.0,1128.2415
355,1,One Back Task,O,98.0,3.0,3.0,1130.3049999999998
356,1,One Back Task,U,271.0,3.0,3.0,1132.355
357,1,One Back Task,U,134.0,4.0,4.0,1134.422
358,1,One Back Task,H,71.0,3.0,3.0,1136.4885
359,1,One Back Task,V,396.0,3.0,3.0,1138.554
360,1,One Back Task,K,12.0,3.0,3.0,1140.5880000000002
361,1,One Back Task,K,115.0,4.0,4.0,1142.6370000000002
362,1,One Back Task,K,339.0,4.0,4.0,1144.719
363,1,One Back Task,B,77.0,3.0,3.0,1146.7855
364,1,One Back Task,R,265.0,3.0,3.0,1148.8514999999998
365,1,One Back Task,F,35.0,4.0,3.0,1150.9189999999999
366,1,One Back Task,F,107.0,4.0,4.0,1152.969
367,1,One Back Task,C,456.0,3.0,3.0,1155.0175
368,1,One Back Task,G,87.0,3.0,3.0,1157.085
369,1,One Back Task,X,44.0,3.0,3.0,1159.1535
370,1,One Back Task,F,203.0,3.0,3.0,1161.2179999999998
371,1,One Back Task,M,0.0,3.0,,1163.2844999999998
372,1,One Back Task,X,84.0,3.0,3.0,1165.4344999999998
373,1,One Back Task,F,400.0,3.0,3.0,1167.4834999999998
374,2,Three Back Task,Z,0.0,3.0,,1184.5149999999999
375,2,Three Back Task,U,0.0,3.0,,1186.6484999999998
376,2,Three Back Task,F,0.0,3.0,,1188.7975000000001
377,2,Three Back Task,Z,552.0,3.0,4.0,1190.8795
378,2,Three Back Task,B,975.0,3.0,3.0,1192.9465
379,2,Three Back Task,L,1173.0,3.0,3.0,1195.013
380,2,Three Back Task,K,784.0,3.0,3.0,1197.0794999999998
381,2,Three Back Task,C,762.0,3.0,3.0,1199.1464999999998
382,2,Three Back Task,L,83.0,3.0,4.0,1201.196
383,2,Three Back Task,J,66.0,3.0,3.0,1203.245
384,2,Three Back Task,G,109.0,3.0,3.0,1205.3125
385,2,Three Back Task,F,399.0,3.0,3.0,1207.3780000000002
386,2,Three Back Task,J,429.0,4.0,4.0,1209.411
387,2,Three Back Task,G,109.0,4.0,4.0,1211.444
388,2,Three Back Task,H,0.0,3.0,,1213.511
389,2,Three Back Task,E,472.0,3.0,3.0,1215.6275
390,2,Three Back Task,W,555.0,3.0,3.0,1217.6770000000001
391,2,Three Back Task,N,526.0,3.0,3.0,1219.7440000000001
392,2,Three Back Task,X,45.0,3.0,3.0,1221.7939999999999
393,2,Three Back Task,W,448.0,4.0,4.0,1223.8429999999998
394,2,Three Back Task,N,102.0,4.0,4.0,1225.9445
395,2,Three Back Task,X,445.0,4.0,4.0,1227.9924999999998
396,3,One Back Task,Y,0.0,3.0,,1245.0735
397,3,One Back Task,E,799.0,3.0,3.0,1247.1729999999998
398,3,One Back Task,A,498.0,3.0,3.0,1249.2224999999999
399,3,One Back Task,A,84.0,4.0,4.0,1251.339
400,3,One Back Task,V,0.0,4.0,,1253.406
401,3,One Back Task,X,71.0,4.0,3.0,1255.5385
402,3,One Back Task,X,76.0,4.0,4.0,1257.6055000000001
403,3,One Back Task,S,90.0,3.0,3.0,1259.6715
404,3,One Back Task,G,0.0,3.0,,1261.7379999999998
405,3,One Back Task,P,466.0,3.0,3.0,1263.9045
406,3,One Back Task,Y,401.0,3.0,3.0,1266.0715
407,3,One Back Task,X,385.0,3.0,3.0,1268.1035000000002
408,3,One Back Task,P,34.0,3.0,3.0,1270.1194999999998
409,3,One Back Task,U,421.0,3.0,3.0,1272.1695
410,3,One Back Task,V,475.0,3.0,3.0,1274.2199999999998
411,3,One Back Task,A,372.0,3.0,3.0,1276.3024999999998
412,3,One Back Task,A,286.0,4.0,3.0,1278.319
413,3,One Back Task,G,0.0,3.0,,1280.2350000000001
414,3,One Back Task,L,119.0,3.0,3.0,1282.3355000000001
415,3,One Back Task,W,0.0,3.0,,1284.3849999999998
416,3,One Back Task,B,386.0,3.0,3.0,1286.534
417,3,One Back Task,I,438.0,3.0,3.0,1288.5515
418,4,Three Back Task,F,0.0,3.0,,1305.598
419,4,Three Back Task,O,0.0,3.0,,1307.6979999999999
420,4,Three Back Task,H,0.0,3.0,,1309.8485
421,4,Three Back Task,W,95.0,3.0,3.0,1311.9985000000001
422,4,Three Back Task,O,270.0,4.0,4.0,1314.0969999999998
423,4,Three Back Task,M,304.0,3.0,3.0,1316.1635
424,4,Three Back Task,L,285.0,3.0,3.0,1318.2469999999998
425,4,Three Back Task,L,371.0,3.0,3.0,1320.3145
426,4,Three Back Task,R,142.0,3.0,3.0,1322.3804999999998
427,4,Three Back Task,E,54.0,3.0,3.0,1324.4465
428,4,Three Back Task,L,217.0,4.0,4.0,1326.5465
429,4,Three Back Task,N,0.0,3.0,,1328.63
430,4,Three Back Task,J,53.0,3.0,3.0,1330.7785
431,4,Three Back Task,M,1169.0,3.0,3.0,1332.4279999999999
432,4,Three Back Task,Y,198.0,3.0,3.0,1334.5120000000002
433,4,Three Back Task,U,97.0,3.0,3.0,1336.6109999999999
434,4,Three Back Task,S,476.0,3.0,3.0,1338.6950000000002
435,4,Three Back Task,Y,0.0,4.0,,1340.8274999999999
436,4,Three Back Task,M,255.0,3.0,3.0,1342.9609999999998
437,4,Three Back Task,S,200.0,4.0,4.0,1345.0279999999998
438,4,Three Back Task,Y,166.0,4.0,4.0,1347.1104999999998
439,4,Three Back Task,N,483.0,3.0,3.0,1349.1785
440,5,One Back Task,A,0.0,3.0,,1366.2914999999998
441,5,One Back Task,A,719.0,4.0,4.0,1368.408
442,5,One Back Task,D,568.0,3.0,3.0,1370.4564999999998
443,5,One Back Task,M,444.0,3.0,3.0,1372.5234999999998
444,5,One Back Task,X,375.0,3.0,3.0,1374.6394999999998
445,5,One Back Task,H,446.0,3.0,3.0,1376.674
446,5,One Back Task,U,82.0,3.0,3.0,1378.705
447,5,One Back Task,G,405.0,3.0,3.0,1380.7559999999999
448,5,One Back Task,G,83.0,4.0,4.0,1382.7734999999998
449,5,One Back Task,G,104.0,4.0,4.0,1384.821
450,5,One Back Task,C,462.0,3.0,3.0,1386.8874999999998
451,5,One Back Task,W,87.0,3.0,3.0,1389.0049999999997
452,5,One Back Task,Y,426.0,3.0,3.0,1391.0704999999998
453,5,One Back Task,Y,103.0,4.0,4.0,1393.1544999999996
454,5,One Back Task,N,436.0,3.0,3.0,1395.2035
455,5,One Back Task,N,349.0,4.0,4.0,1397.2864999999997
456,5,One Back Task,X,161.0,3.0,3.0,1399.2875
457,5,One Back Task,M,202.0,3.0,3.0,1401.337
458,5,One Back Task,X,265.0,3.0,3.0,1403.4189999999999
459,5,One Back Task,A,114.0,3.0,3.0,1405.469
460,5,One Back Task,D,496.0,3.0,3.0,1407.5364999999997
461,5,One Back Task,T,82.0,3.0,3.0,1409.6855
462,6,Three Back Task,V,0.0,3.0,,1426.7669999999998
463,6,Three Back Task,D,0.0,3.0,,1428.8654999999999
464,6,Three Back Task,K,0.0,3.0,,1430.9829999999997
465,6,Three Back Task,D,482.0,3.0,3.0,1433.0994999999998
466,6,Three Back Task,Z,227.0,3.0,3.0,1435.1479999999997
467,6,Three Back Task,J,133.0,3.0,3.0,1437.2145
468,6,Three Back Task,G,192.0,3.0,3.0,1439.2644999999998
469,6,Three Back Task,Z,107.0,4.0,4.0,1441.3319999999999
470,6,Three Back Task,J,1054.0,4.0,3.0,1443.3809999999999
471,6,Three Back Task,Q,739.0,3.0,3.0,1445.4134999999997
472,6,Three Back Task,B,917.0,3.0,3.0,1447.4809999999998
473,6,Three Back Task,Z,299.0,3.0,4.0,1449.5294999999996
474,6,Three Back Task,Q,0.0,4.0,,1451.58
475,6,Three Back Task,B,0.0,4.0,,1453.712
476,6,Three Back Task,B,112.0,3.0,3.0,1455.8629999999998
477,6,Three Back Task,E,268.0,3.0,3.0,1457.9299999999998
478,6,Three Back Task,G,861.0,3.0,3.0,1459.978
479,6,Three Back Task,B,365.0,4.0,4.0,1462.0274999999997
480,6,Three Back Task,X,0.0,3.0,,1464.094
481,6,Three Back Task,U,425.0,3.0,3.0,1466.228
482,6,Three Back Task,J,22.0,3.0,3.0,1468.2945
483,6,Three Back Task,V,339.0,3.0,3.0,1470.3604999999998
484,7,One Back Task,A,0.0,3.0,,1487.4249999999997
485,7,One Back Task,W,583.0,3.0,3.0,1489.4919999999997
486,7,One Back Task,X,69.0,3.0,3.0,1491.5409999999997
487,7,One Back Task,M,113.0,3.0,3.0,1493.5904999999998
488,7,One Back Task,F,410.0,3.0,3.0,1495.6399999999999
489,7,One Back Task,S,455.0,3.0,3.0,1497.7059999999997
490,7,One Back Task,E,119.0,3.0,3.0,1499.79
491,7,One Back Task,E,175.0,4.0,4.0,1501.8399999999997
492,7,One Back Task,U,215.0,3.0,3.0,1503.873
493,7,One Back Task,Y,487.0,3.0,3.0,1505.9224999999997
494,7,One Back Task,Y,158.0,4.0,4.0,1508.0214999999998
495,7,One Back Task,Y,473.0,4.0,4.0,1510.0729999999999
496,7,One Back Task,V,0.0,3.0,,1512.1385
497,7,One Back Task,A,446.0,3.0,3.0,1514.2545
498,7,One Back Task,A,491.0,4.0,3.0,1516.3384999999998
499,7,One Back Task,G,489.0,3.0,3.0,1518.4879999999998
500,7,One Back Task,S,80.0,3.0,3.0,1520.5865
501,7,One Back Task,F,5.0,3.0,3.0,1522.6535
502,7,One Back Task,I,22.0,3.0,3.0,1524.7039999999997
503,7,One Back Task,B,466.0,3.0,3.0,1526.7359999999999
504,7,One Back Task,B,36.0,4.0,3.0,1528.8365
505,7,One Back Task,T,278.0,3.0,3.0,1530.8694999999998
506,8,Three Back Task,T,0.0,3.0,,1547.9334999999996
507,8,Three Back Task,R,0.0,3.0,,1550.0495
508,8,Three Back Task,A,0.0,3.0,,1552.1664999999998
509,8,Three Back Task,M,486.0,3.0,3.0,1554.266
510,8,Three Back Task,Z,157.0,3.0,3.0,1556.382
511,8,Three Back Task,C,425.0,3.0,3.0,1558.4485
512,8,Three Back Task,M,81.0,3.0,4.0,1560.5484999999999
513,8,Three Back Task,O,0.0,3.0,,1562.6315
514,8,Three Back Task,P,0.0,3.0,,1564.7979999999998
515,8,Three Back Task,M,305.0,4.0,4.0,1566.9485
516,8,Three Back Task,O,402.0,4.0,4.0,1569.031
517,8,Three Back Task,O,477.0,3.0,3.0,1571.114
518,8,Three Back Task,B,285.0,3.0,3.0,1573.1965
519,8,Three Back Task,H,540.0,3.0,3.0,1575.2639999999997
520,8,Three Back Task,Z,278.0,4.0,3.0,1577.3469999999998
521,8,Three Back Task,Q,310.0,3.0,3.0,1579.4469999999997
522,8,Three Back Task,Y,12.0,3.0,3.0,1581.5135
523,8,Three Back Task,Z,389.0,4.0,4.0,1583.58
524,8,Three Back Task,M,761.0,3.0,3.0,1585.6295
525,8,Three Back Task,R,639.0,3.0,4.0,1587.712
526,8,Three Back Task,P,605.0,3.0,3.0,1589.7945
527,8,Three Back Task,M,600.0,4.0,3.0,1591.8779999999997
528,10,One Back Task,J,0.0,3.0,,1624.0735
529,10,One Back Task,J,278.0,4.0,4.0,1626.2239999999997
530,10,One Back Task,N,147.0,3.0,3.0,1628.29
531,10,One Back Task,S,0.0,3.0,,1630.357
532,10,One Back Task,N,0.0,3.0,,1632.4899999999998
533,10,One Back Task,N,20.0,4.0,4.0,1634.656
534,10,One Back Task,R,429.0,3.0,3.0,1636.723
535,10,One Back Task,R,149.0,4.0,4.0,1638.8224999999998
536,10,One Back Task,I,82.0,3.0,3.0,1640.855
537,10,One Back Task,V,379.0,3.0,3.0,1642.9049999999997
538,10,One Back Task,R,382.0,3.0,3.0,1644.9384999999997
539,10,One Back Task,P,0.0,3.0,,1646.9544999999998
540,10,One Back Task,A,36.0,3.0,3.0,1649.0535
541,10,One Back Task,C,484.0,3.0,3.0,1651.12
542,10,One Back Task,V,54.0,4.0,3.0,1653.2359999999999
543,10,One Back Task,V,413.0,4.0,4.0,1655.2864999999997
544,10,One Back Task,I,455.0,3.0,3.0,1657.3525
545,10,One Back Task,L,0.0,3.0,,1659.4685
546,10,One Back Task,U,348.0,3.0,3.0,1661.518
547,10,One Back Task,D,439.0,3.0,3.0,1663.4344999999998
548,10,One Back Task,P,27.0,3.0,3.0,1665.4339999999997
549,10,One Back Task,Y,0.0,3.0,,1667.4674999999997
550,11,Three Back Task,C,0.0,3.0,,1684.5665
551,11,Three Back Task,B,0.0,3.0,,1686.683
552,11,Three Back Task,Q,0.0,3.0,,1688.7995
553,11,Three Back Task,Z,247.0,3.0,3.0,1690.8984999999998
554,11,Three Back Task,J,117.0,3.0,3.0,1692.9485
555,11,Three Back Task,Q,452.0,4.0,4.0,1694.9984999999997
556,11,Three Back Task,B,729.0,3.0,3.0,1697.0484999999999
557,11,Three Back Task,F,278.0,3.0,3.0,1699.1149999999998
558,11,Three Back Task,B,723.0,3.0,3.0,1701.1644999999999
559,11,Three Back Task,M,260.0,3.0,3.0,1703.1969999999997
560,11,Three Back Task,D,498.0,3.0,3.0,1705.2635
561,11,Three Back Task,Z,451.0,3.0,3.0,1707.3964999999998
562,11,Three Back Task,L,172.0,3.0,3.0,1709.5294999999996
563,11,Three Back Task,O,450.0,3.0,3.0,1711.5794999999998
564,11,Three Back Task,S,114.0,3.0,3.0,1713.645
565,11,Three Back Task,A,84.0,3.0,3.0,1715.679
566,11,Three Back Task,O,319.0,4.0,4.0,1717.7295
567,11,Three Back Task,Y,964.0,3.0,3.0,1719.795
568,11,Three Back Task,A,781.0,4.0,4.0,1721.8615
569,11,Three Back Task,U,643.0,3.0,3.0,1723.8934999999997
570,11,Three Back Task,Y,112.0,4.0,4.0,1725.944
571,11,Three Back Task,A,456.0,4.0,4.0,1727.993
572,12,Three Back Task,W,0.0,3.0,,1745.0749999999998
573,12,Three Back Task,Y,0.0,3.0,,1747.1904999999997
574,12,Three Back Task,E,0.0,3.0,,1749.324
575,12,Three Back Task,S,557.0,3.0,3.0,1751.4234999999999
576,12,Three Back Task,Y,1416.0,4.0,3.0,1753.4899999999998
577,12,Three Back Task,E,238.0,4.0,4.0,1755.5405
578,12,Three Back Task,G,684.0,3.0,3.0,1757.589
579,12,Three Back Task,Q,0.0,3.0,,1759.6234999999997
580,12,Three Back Task,V,0.0,3.0,,1761.7394999999997
581,12,Three Back Task,W,411.0,3.0,3.0,1763.855
582,12,Three Back Task,K,160.0,3.0,3.0,1765.9054999999998
583,12,Three Back Task,D,385.0,3.0,3.0,1767.9544999999998
584,12,Three Back Task,C,284.0,3.0,3.0,1769.9714999999997
585,12,Three Back Task,U,19.0,3.0,3.0,1772.004
586,12,Three Back Task,V,513.0,3.0,3.0,1774.02
587,12,Three Back Task,A,580.0,3.0,3.0,1776.02
588,12,Three Back Task,U,372.0,4.0,4.0,1778.0194999999999
589,12,Three Back Task,X,438.0,3.0,3.0,1779.9195
590,12,Three Back Task,A,116.0,4.0,4.0,1781.9204999999997
591,12,Three Back Task,U,408.0,3.0,4.0,1783.9859999999999
592,12,Three Back Task,X,374.0,4.0,3.0,1786.0029999999997
593,12,Three Back Task,M,0.0,3.0,,1788.0189999999998
594,13,One Back Task,K,0.0,3.0,,1805.1174999999998
595,13,One Back Task,B,160.0,3.0,3.0,1807.2669999999998
596,13,One Back Task,U,449.0,3.0,3.0,1809.3334999999997
597,13,One Back Task,Q,497.0,3.0,3.0,1811.4164999999998
598,13,One Back Task,N,366.0,3.0,3.0,1813.5319999999997
599,13,One Back Task,O,372.0,3.0,3.0,1815.5495
600,13,One Back Task,I,46.0,3.0,3.0,1817.565
601,13,One Back Task,T,0.0,3.0,,1819.632
602,13,One Back Task,W,425.0,3.0,3.0,1821.7819999999997
603,13,One Back Task,I,452.0,4.0,3.0,1823.8815
604,13,One Back Task,I,94.0,4.0,4.0,1826.0149999999999
605,13,One Back Task,U,58.0,3.0,3.0,1828.0974999999999
606,13,One Back Task,B,428.0,3.0,3.0,1830.1644999999999
607,13,One Back Task,K,288.0,3.0,3.0,1832.2464999999997
608,13,One Back Task,Z,907.0,3.0,3.0,1834.2959999999998
609,13,One Back Task,I,408.0,3.0,3.0,1836.3799999999997
610,13,One Back Task,I,403.0,4.0,4.0,1838.4795
611,13,One Back Task,W,494.0,3.0,3.0,1840.5454999999997
612,13,One Back Task,W,33.0,4.0,3.0,1842.7115
613,13,One Back Task,N,313.0,3.0,3.0,1844.779
614,13,One Back Task,N,437.0,4.0,4.0,1846.8624999999997
615,13,One Back Task,T,0.0,3.0,,1848.9615
616,14,Three Back Task,O,0.0,3.0,,1866.1095
617,14,Three Back Task,E,0.0,3.0,,1868.259
618,14,Three Back Task,X,0.0,3.0,,1870.375
619,14,Three Back Task,M,205.0,3.0,3.0,1872.5425
620,14,Three Back Task,I,172.0,3.0,3.0,1874.6075
621,14,Three Back Task,P,70.0,3.0,3.0,1876.6909999999998
622,14,Three Back Task,M,49.0,4.0,4.0,1878.7574999999997
623,14,Three Back Task,U,90.0,3.0,3.0,1880.8244999999997
624,14,Three Back Task,D,245.0,3.0,3.0,1882.9234999999999
625,14,Three Back Task,F,232.0,3.0,3.0,1884.9894999999997
626,14,Three Back Task,S,0.0,3.0,,1887.0575
627,14,Three Back Task,D,0.0,4.0,,1889.2224999999999
628,14,Three Back Task,R,162.0,3.0,3.0,1891.3559999999998
629,14,Three Back Task,Q,357.0,3.0,3.0,1893.4229999999998
630,14,Three Back Task,F,325.0,3.0,3.0,1895.5049999999997
631,14,Three Back Task,A,996.0,3.0,3.0,1897.571
632,14,Three Back Task,X,324.0,3.0,3.0,1899.6385
633,14,Three Back Task,F,339.0,3.0,4.0,1901.7039999999997
634,14,Three Back Task,A,319.0,4.0,4.0,1903.7709999999997
635,14,Three Back Task,X,386.0,4.0,4.0,1905.8374999999996
636,14,Three Back Task,Y,245.0,3.0,3.0,1907.9209999999998
637,14,Three Back Task,A,218.0,4.0,4.0,1910.02
638,15,One Back Task,F,0.0,3.0,,1927.1185
639,15,One Back Task,F,214.0,4.0,4.0,1929.301
640,15,One Back Task,F,235.0,4.0,4.0,1931.3514999999998
641,15,One Back Task,N,37.0,3.0,3.0,1933.4175
642,15,One Back Task,V,0.0,3.0,,1935.4845
643,15,One Back Task,J,232.0,3.0,3.0,1937.6165
644,15,One Back Task,O,466.0,3.0,3.0,1939.667
645,15,One Back Task,S,0.0,3.0,,1941.7819999999997
646,15,One Back Task,F,364.0,3.0,3.0,1943.9155
647,15,One Back Task,A,434.0,3.0,3.0,1945.9319999999998
648,15,One Back Task,A,259.0,4.0,4.0,1948.0169999999998
649,15,One Back Task,N,397.0,3.0,3.0,1950.0479999999998
650,15,One Back Task,O,788.0,3.0,4.0,1952.0985
651,15,One Back Task,A,363.0,3.0,3.0,1954.1484999999998
652,15,One Back Task,X,268.0,3.0,3.0,1956.1974999999998
653,15,One Back Task,U,489.0,3.0,3.0,1958.2475
654,15,One Back Task,U,294.0,4.0,4.0,1960.3635
655,15,One Back Task,D,131.0,3.0,3.0,1962.4134999999997
656,15,One Back Task,D,1.0,4.0,4.0,1964.4789999999998
657,15,One Back Task,J,36.0,3.0,3.0,1966.5299999999997
658,15,One Back Task,Q,42.0,3.0,3.0,1968.5789999999997
659,15,One Back Task,Y,89.0,3.0,3.0,1970.6284999999998
660,16,Three Back Task,J,0.0,2.0,,1987.7259999999997
661,16,Three Back Task,H,0.0,2.0,,1989.8264999999997
662,16,Three Back Task,G,0.0,2.0,,1991.9265
663,16,Three Back Task,A,440.0,2.0,3.0,1994.06
664,16,Three Back Task,B,676.0,2.0,3.0,1996.1095
665,16,Three Back Task,B,290.0,1.0,3.0,1998.1589999999997
666,16,Three Back Task,C,244.0,2.0,3.0,2000.1909999999998
667,16,Three Back Task,J,34.0,2.0,3.0,2002.2574999999997
668,16,Three Back Task,H,463.0,2.0,3.0,2004.308
669,16,Three Back Task,G,227.0,2.0,3.0,2006.3905
670,16,Three Back Task,G,228.0,1.0,3.0,2008.4245
671,16,Three Back Task,H,239.0,2.0,4.0,2010.4899999999998
672,16,Three Back Task,J,940.0,2.0,3.0,2012.5394999999999
673,16,Three Back Task,A,101.0,2.0,3.0,2014.574
674,16,Three Back Task,J,10.0,2.0,3.0,2016.607
675,16,Three Back Task,J,56.0,1.0,3.0,2018.6385
676,16,Three Back Task,G,168.0,2.0,3.0,2020.6895
677,16,Three Back Task,H,219.0,2.0,4.0,2022.7214999999997
678,16,Three Back Task,H,1318.0,1.0,3.0,2024.7374999999997
679,16,Three Back Task,I,364.0,2.0,3.0,2026.7374999999997
680,16,Three Back Task,I,592.0,1.0,3.0,2028.737
681,16,Three Back Task,A,463.0,2.0,3.0,2030.737
682,17,One Back Task,B,0.0,3.0,,2047.7849999999999
683,17,One Back Task,B,774.0,4.0,4.0,2049.903
684,17,One Back Task,U,1188.0,3.0,3.0,2051.935
685,17,One Back Task,F,93.0,3.0,3.0,2053.9849999999997
686,17,One Back Task,F,30.0,4.0,4.0,2056.035
687,17,One Back Task,T,135.0,3.0,3.0,2058.084
688,17,One Back Task,T,205.0,4.0,4.0,2060.134
689,17,One Back Task,O,407.0,3.0,3.0,2062.1845
690,17,One Back Task,R,354.0,3.0,3.0,2064.2169999999996
691,17,One Back Task,Q,88.0,3.0,3.0,2066.183
692,17,One Back Task,X,462.0,3.0,3.0,2068.2155
693,17,One Back Task,X,66.0,4.0,4.0,2070.333
694,17,One Back Task,R,0.0,3.0,,2072.3824999999997
695,17,One Back Task,S,425.0,3.0,3.0,2074.516
696,17,One Back Task,S,133.0,4.0,4.0,2076.5319999999997
697,17,One Back Task,L,243.0,3.0,3.0,2078.5645
698,17,One Back Task,Q,0.0,3.0,,2080.631
699,17,One Back Task,R,905.0,3.0,3.0,2082.7475
700,17,One Back Task,B,157.0,3.0,3.0,2084.814
701,17,One Back Task,F,97.0,3.0,3.0,2086.8799999999997
702,17,One Back Task,E,0.0,3.0,,2088.9465
703,17,One Back Task,Y,124.0,3.0,3.0,2091.0634999999997
